publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p866308,,2016-11-16T12:49:26.141Z,2016-11-16T12:51:51.886Z,173.9952317,-42.14522193,2.597517796,45.3125,M,,NonLinLoc,,automatic,nz3drx,21,21,7,0.4286371953,161.8521851,1.582276212,0
2016p866306,,2016-11-16T12:48:22.490Z,2016-11-16T12:50:30.151Z,174.5643493,-41.43622015,2.1154359,12.96875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.2164799953,113.6630504,1.022550912,0
2016p866303,,2016-11-16T12:46:15.843Z,2016-11-16T12:48:27.332Z,173.6806866,-42.48146917,2.883990633,17.65625,M,,NonLinLoc,,automatic,nz3drx,26,26,13,0.1229326174,152.2026212,1.520974995,0
2016p866298,,2016-11-16T12:43:41.341Z,2016-11-16T12:51:06.188Z,174.0079401,-41.94037315,3.021085223,18.59375,M,,NonLinLoc,,automatic,nz3drx,48,48,23,0.2433936203,133.128142,1.796922929,0
2016p866296,,2016-11-16T12:42:45.190Z,2016-11-16T12:45:33.767Z,172.0942803,-42.1966174,3.655715341,49.0625,M,,NonLinLoc,,automatic,nz3drx,21,21,10,0.6021132336,189.608995,1.516570173,0
2016p866293,,2016-11-16T12:41:38.535Z,2016-11-16T12:43:40.210Z,174.3969717,-41.57141177,2.199024887,18.59375,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.2270674642,127.9137369,1.329892167,0
2016p866288,,2016-11-16T12:38:40.636Z,2016-11-16T12:50:48.831Z,175.4737296,-39.88067315,2.859647792,34.0625,M,,NonLinLoc,,automatic,nz3drx,19,19,13,0.5629757253,183.5375413,1.268303002,0
2016p866287,,2016-11-16T12:37:51.967Z,2016-11-16T12:41:02.160Z,173.9006358,-42.35436669,3.989550361,35.46875,M,,NonLinLoc,,automatic,nz3drx,73,73,48,0.2745879639,149.695653,1.247577389,0
2016p866285,,2016-11-16T12:36:42.441Z,2016-11-16T12:50:45.653Z,174.2197179,-41.80976799,3.498978647,14.84375,M,,NonLinLoc,,automatic,nz3drx,37,37,26,0.05915576606,138.4861167,1.045393726,0
2016p866280,,2016-11-16T12:34:18.018Z,2016-11-16T12:36:15.382Z,174.0468976,-41.88812327,2.381864177,15.78125,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.1866373481,152.3490539,1.499604716,0
2016p866274,,2016-11-16T12:31:21.121Z,2016-11-16T12:33:42.629Z,173.854558,-42.24957646,2.663589826,25.15625,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.2876093708,162.9818508,0.7719889834,0
2016p866273,,2016-11-16T12:30:28.194Z,2016-11-16T12:32:43.148Z,173.8783252,-42.17685232,2.411740472,20.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,8,0.348055764,158.6625677,0.4877257618,0
2016p866269,,2016-11-16T12:28:36.080Z,2016-11-16T12:30:57.197Z,174.1695811,-41.71070105,2.425409671,11.796875,M,,NonLinLoc,,automatic,nz3drx,22,22,12,0.05158796552,73.14604781,0.5371225397,0
2016p866262,,2016-11-16T12:24:52.394Z,2016-11-16T12:26:29.189Z,174.0431096,-41.91303875,2.451819805,15.3125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.2076001741,171.3060248,0.6932542367,0
2016p866253,,2016-11-16T12:19:45.036Z,2016-11-16T12:50:19.327Z,171.8812164,-42.76992474,4.34270859,39.21875,M,,NonLinLoc,,automatic,nz3drx,104,104,75,0.286506498,116.6245621,1.466158095,0
2016p866252,,2016-11-16T12:19:08.562Z,2016-11-16T12:21:31.839Z,174.1788771,-41.75184789,3.259252624,15.78125,M,,NonLinLoc,,automatic,nz3drx,20,20,15,0.02623912119,154.9033113,0.5220041608,0
2016p866245,,2016-11-16T12:15:24.932Z,2016-11-16T12:49:49.871Z,174.0548547,-41.79492487,3.521794476,10.15625,M,,NonLinLoc,,automatic,nz3drx,72,72,43,0.1271827427,125.0430526,2.647225978,0
2016p866236,,2016-11-16T12:10:56.184Z,2016-11-16T12:14:24.321Z,173.7980364,-42.41145443,3.436468323,33.59375,M,,NonLinLoc,,automatic,nz3drx,57,57,30,0.1912972073,150.0325377,1.062802737,0
2016p866232,,2016-11-16T12:08:32.329Z,2016-11-16T12:10:45.279Z,173.9345705,-42.13511051,2.834806533,26.09375,M,,NonLinLoc,,automatic,nz3drx,25,25,15,0.4073436426,156.7939523,1.066658691,0
2016p866223,,2016-11-16T12:04:08.630Z,2016-11-16T12:06:14.811Z,173.9313226,-42.2367947,2.554831976,26.5625,M,,NonLinLoc,,automatic,nz3drx,17,17,11,0.5213118587,165.9871666,0.5732741995,0
2016p866218,,2016-11-16T12:00:57.702Z,2016-11-16T12:03:02.407Z,174.2937581,-41.72769215,2.545996254,5.234375,M,,NonLinLoc,,automatic,nz3drx,20,20,13,0.06410686606,141.7720842,0.5281487624,0
2016p866214,,2016-11-16T11:59:06.942Z,2016-11-16T12:02:30.139Z,174.086199,-41.95600956,3.04539557,5.46875,M,,NonLinLoc,,automatic,nz3drx,24,24,7,0.2274302289,163.0167634,1.855486735,0
2016p866212,,2016-11-16T11:58:13.426Z,2016-11-16T12:00:33.126Z,173.2033876,-42.64287237,3.021164679,9.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.3473421617,143.088193,1.301216907,0
2016p866211,,2016-11-16T11:57:33.649Z,2016-11-16T11:59:57.269Z,174.350227,-41.89032986,2.320772603,24.21875,M,,NonLinLoc,,automatic,nz3drx,20,20,9,0.1713851764,149.733023,1.278841914,0
2016p866203,,2016-11-16T11:53:17.128Z,2016-11-16T11:55:43.039Z,174.2115375,-41.86458203,2.84582168,17.1875,M,,NonLinLoc,,automatic,nz3drx,30,30,14,0.1139116922,135.3193674,1.618945475,0
2016p866195,,2016-11-16T11:49:09.767Z,2016-11-16T11:52:18.015Z,173.7850739,-42.41441524,3.828863319,31.71875,M,,NonLinLoc,,automatic,nz3drx,72,72,45,0.1816541445,147.5132413,1.392648615,0
2016p866194,,2016-11-16T11:48:26.311Z,2016-11-16T11:50:17.160Z,174.3694312,-41.54891523,2.503098024,19.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.3389178675,123.9671018,0.9324229268,0
2016p866191,,2016-11-16T11:46:54.551Z,2016-11-16T11:48:43.107Z,174.3862215,-41.60279075,2.236452752,19.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.371521984,130.9506264,0.4684374461,0
2016p866188,,2016-11-16T11:45:22.873Z,2016-11-16T11:47:34.801Z,172.8550691,-42.62611314,2.938461287,20.9375,M,,NonLinLoc,,automatic,nz3drx,22,22,9,0.3659427269,91.42659145,0.9673184818,0
2016p866186,,2016-11-16T11:43:57.632Z,2016-11-16T11:46:07.942Z,174.2498177,-41.71138817,2.112810629,8.984375,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.04784774337,135.3245165,0.4810245471,0
2016p866178,,2016-11-16T11:39:57.212Z,2016-11-16T11:46:27.083Z,173.4232361,-42.56412044,3.469785911,29.84375,M,,NonLinLoc,,automatic,nz3drx,60,60,32,0.1713453147,137.3733569,0.9898416815,0
2016p866173,,2016-11-16T11:37:07.240Z,2016-11-16T11:39:47.019Z,174.3542884,-41.61019277,2.340741036,25.15625,M,,NonLinLoc,,automatic,nz3drx,15,15,11,0.354105608,193.3639046,0.4027954863,0
2016p866171,,2016-11-16T11:36:07.479Z,2016-11-16T11:38:41.237Z,173.7632621,-42.27528522,2.554152725,18.125,M,,NonLinLoc,,automatic,nz3drx,16,16,7,0.2182052771,166.950878,0.7165745775,0
2016p866165,,2016-11-16T11:33:07.072Z,2016-11-16T11:35:29.746Z,174.0203845,-41.98077979,2.697440217,22.34375,M,,NonLinLoc,,automatic,nz3drx,30,30,12,0.2730746889,136.1334837,1.06574368,0
2016p866162,,2016-11-16T11:31:19.294Z,2016-11-16T11:33:19.194Z,173.670959,-42.26759272,2.62032037,25.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.1781363474,154.8356665,0.8258758137,0
2016p866157,,2016-11-16T11:28:48.264Z,2016-11-16T11:32:20.770Z,173.1784614,-42.56704218,2.905672519,22.34375,M,,NonLinLoc,,automatic,nz3drx,31,31,18,0.3062591755,123.8999422,0.78890566,0
2016p866154,,2016-11-16T11:27:22.907Z,2016-11-16T11:29:54.272Z,174.2202737,-41.72303308,2.431901501,10.15625,M,,NonLinLoc,,automatic,nz3drx,19,19,9,0.02812261126,111.4781983,0.8210954709,0
2016p866151,,2016-11-16T11:25:17.728Z,2016-11-16T11:38:14.864Z,173.8688129,-42.55867359,3.54381521,21.875,M,,NonLinLoc,,automatic,nz3drx,38,38,18,0.2808962218,189.6942382,2.011568136,0
2016p866140,,2016-11-16T11:19:53.833Z,2016-11-16T11:22:56.784Z,172.8120689,-42.6933123,3.396335735,12.96875,M,,NonLinLoc,,automatic,nz3drx,40,40,24,0.3192093183,86.49952677,1.194786767,0
2016p866138,,2016-11-16T11:18:50.874Z,2016-11-16T11:21:18.492Z,173.5631874,-42.20104161,3.324023577,27.03125,M,,NonLinLoc,,automatic,nz3drx,35,35,25,0.2157788558,126.811293,0.8702782519,0
2016p866137,,2016-11-16T11:17:47.495Z,2016-11-16T11:20:06.655Z,174.1991286,-41.69905613,2.661621965,8.28125,M,,NonLinLoc,,automatic,nz3drx,13,13,9,0.05266545242,107.2844455,0.7464124824,0
2016p866135,,2016-11-16T11:16:52.845Z,2016-11-16T11:19:02.551Z,174.2393725,-41.67771596,2.350308079,11.328125,M,,NonLinLoc,,automatic,nz3drx,18,18,12,0.07565454398,113.2960903,0.3822775895,0
2016p866129,,2016-11-16T11:13:56.887Z,2016-11-16T11:16:01.487Z,174.3051974,-41.71301381,2.339652894,9.921875,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.07826280887,140.6252412,0.5026683146,0
2016p866126,,2016-11-16T11:12:09.210Z,2016-11-16T11:14:24.020Z,173.6790087,-42.25614613,2.770116366,19.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.1910193618,181.714072,0.9884997636,0
2016p866125,,2016-11-16T11:11:42.228Z,2016-11-16T11:36:40.392Z,174.2182316,-41.81973418,2.656293871,12.03125,M,,NonLinLoc,,automatic,nz3drx,28,28,12,0.06905499891,148.250203,0.9213011206,0
2016p866120,,2016-11-16T11:09:24.147Z,2016-11-16T11:36:33.837Z,174.4855942,-41.25708014,2.924545524,29.84375,M,,NonLinLoc,,automatic,nz3drx,42,42,19,0.1631919058,85.49125523,1.75785775,0
2016p866117,,2016-11-16T11:07:13.937Z,2016-11-16T11:09:37.050Z,173.7996013,-42.40148824,3.055695447,19.53125,M,,NonLinLoc,,automatic,nz3drx,35,35,19,0.1930381701,149.6274144,1.362059924,0
2016p866113,,2016-11-16T11:05:21.108Z,2016-11-16T11:07:51.248Z,174.2000325,-41.77582484,2.634739814,6.40625,M,,NonLinLoc,,automatic,nz3drx,28,28,13,0.02733089706,140.6176738,1.062073994,0
2016p866109,,2016-11-16T11:03:14.979Z,2016-11-16T11:05:41.796Z,174.3214036,-41.66594534,2.305634246,15.78125,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.3370082085,128.9479497,1.247829447,0
2016p866105,,2016-11-16T11:00:47.304Z,2016-11-16T11:03:06.013Z,173.8439628,-42.23758798,2.799662005,33.125,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.8105047934,149.0590846,1.72768262,0
2016p866096,,2016-11-16T10:56:23.931Z,2016-11-16T10:58:52.944Z,173.3745309,-42.47926258,2.398561711,38.28125,M,,NonLinLoc,,automatic,nz3drx,15,15,5,0.137134846,140.6595649,0.7718600434,0
2016p866092,,2016-11-16T10:54:08.526Z,2016-11-16T10:56:32.202Z,173.5918055,-42.33370813,2.469680132,5.9375,M,,NonLinLoc,,automatic,nz3drx,18,18,6,0.09128784184,140.9905065,1.616718589,0
2016p866081,,2016-11-16T10:48:25.278Z,2016-11-16T10:51:34.877Z,174.0446593,-41.82132075,2.881714808,20.46875,M,,NonLinLoc,,automatic,nz3drx,38,38,19,0.1454559289,134.0130616,1.044197387,0
2016p866078,,2016-11-16T10:46:25.498Z,2016-11-16T10:48:46.579Z,173.6933542,-42.40173965,2.907230319,43.90625,M,,NonLinLoc,,automatic,nz3drx,29,29,15,0.1149363704,149.488363,1.204218052,0
2016p866073,,2016-11-16T10:44:12.456Z,2016-11-16T10:46:45.472Z,173.1998485,-42.28892737,3.020069913,49.0625,M,,NonLinLoc,,automatic,nz3drx,21,21,12,0.280462949,133.9014165,1.481282636,0
2016p866070,,2016-11-16T10:42:35.312Z,2016-11-16T10:45:16.777Z,174.1846746,-42.04397346,2.89012033,28.4375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.2943595574,170.5987789,0.7815544014,0
2016p866068,,2016-11-16T10:41:28.961Z,2016-11-16T10:45:04.758Z,173.9714915,-42.29969788,2.975684691,26.09375,M,,NonLinLoc,,automatic,nz3drx,33,33,17,0.3409978988,152.3372929,0.7109035638,0
2016p866065,,2016-11-16T10:39:31.261Z,2016-11-16T10:41:32.717Z,174.4162557,-41.73545727,2.108858049,9.21875,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.1518804199,148.7095404,0.8382415444,0
2016p866060,,2016-11-16T10:37:17.270Z,2016-11-16T10:39:50.398Z,173.3297268,-42.56141103,2.72636058,21.40625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.2125363724,142.9035135,0.6347740213,0
2016p866058,,2016-11-16T10:35:52.774Z,2016-11-16T10:38:23.146Z,174.3812323,-41.25733154,2.682728147,24.21875,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.09053339193,90.91807053,1.233949486,0
2016p866056,,2016-11-16T10:34:49.205Z,2016-11-16T10:37:04.806Z,174.1905701,-41.75636173,2.231450288,5.703125,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.01844480964,139.6879372,0.408581686,0
2016p866051,,2016-11-16T10:32:18.122Z,2016-11-16T10:34:23.621Z,174.2590475,-41.71165911,2.222811602,9.453125,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.05187790778,141.8697904,0.46297627,0
2016p866041,,2016-11-16T10:26:57.724Z,2016-11-16T10:29:25.131Z,173.8605018,-42.29146351,3.072975106,25.625,M,,NonLinLoc,,automatic,nz3drx,16,16,9,0.2691052877,166.5551573,0.6028654257,0
2016p866039,,2016-11-16T10:25:51.795Z,2016-11-16T10:28:54.577Z,173.7162359,-42.25722989,3.165621274,37.8125,M,,NonLinLoc,,automatic,nz3drx,29,29,15,0.5545092689,152.3744987,1.673385727,0
2016p866038,,2016-11-16T10:25:17.896Z,2016-11-16T10:28:11.571Z,179.1064453,-36.04980469,4.072385664,195.7871094,M,,NonLinLoc,,automatic,iaspei91,32,32,22,1.643337248,317.4310293,0.4496247518,0
2016p866035,,2016-11-16T10:23:39.908Z,2016-11-16T10:26:00.030Z,173.6269222,-42.42650989,3.101038285,18.59375,M,,NonLinLoc,,automatic,nz3drx,31,31,16,0.06566597917,145.4497657,1.346451233,0
2016p866030,,2016-11-16T10:21:17.094Z,2016-11-16T10:24:23.485Z,173.638304,-42.43351527,2.908646051,33.59375,M,,NonLinLoc,,automatic,nz3drx,31,31,13,0.6952050336,143.7017796,1.269858349,0
2016p866028,,2016-11-16T10:20:06.956Z,2016-11-16T10:22:11.334Z,174.295231,-41.71772596,2.32556341,5.234375,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.06941486505,163.1670845,0.339495464,0
2016p866024,,2016-11-16T10:17:36.022Z,2016-11-16T10:20:37.464Z,173.7055287,-42.40376193,2.92472355,30.3125,M,,NonLinLoc,,automatic,nz3drx,24,24,8,0.1236271378,145.4352944,1.091213553,0
2016p866017,,2016-11-16T10:14:08.295Z,2016-11-16T10:16:27.549Z,173.6646273,-42.30745748,3.217004702,21.40625,M,,NonLinLoc,,automatic,nz3drx,28,28,16,0.1432948465,139.2024642,0.7644327668,0
2016p866013,,2016-11-16T10:12:12.526Z,2016-11-16T10:15:54.371Z,173.8933886,-42.36083019,3.454296207,26.09375,M,,NonLinLoc,,automatic,nz3drx,46,46,26,0.2679017796,154.4575758,1.084438861,0
2016p866012,,2016-11-16T10:11:31.243Z,2016-11-16T10:13:59.293Z,174.127965,-41.72032368,2.94041225,14.84375,M,,NonLinLoc,,automatic,nz3drx,29,29,18,0.07063783083,97.08249165,0.9759047043,0
2016p866006,,2016-11-16T10:08:29.368Z,2016-11-16T10:10:14.211Z,174.2215257,-41.69387471,2.259790093,6.171875,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.05717567397,116.0871022,0.4246049561,0
2016p866003,,2016-11-16T10:06:44.108Z,2016-11-16T10:09:02.162Z,173.657629,-42.3906897,2.411822033,5.46875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.0913341347,175.0857734,0.636630867,0
2016p865999,,2016-11-16T10:04:18.194Z,2016-11-16T10:06:56.405Z,174.1309615,-41.7003913,2.356240295,16.71875,M,,NonLinLoc,,automatic,nz3drx,14,14,8,0.07927767662,135.7571582,0.2605434534,0
2016p865998,,2016-11-16T10:03:46.035Z,2016-11-16T10:06:01.208Z,172.7467163,-42.70811635,2.847072938,15.78125,M,,NonLinLoc,,automatic,nz3drx,24,24,13,0.334683433,77.33773776,0.7546448651,0
2016p865993,,2016-11-16T10:01:08.101Z,2016-11-16T10:03:33.311Z,174.0793678,-41.75560199,2.444513199,20.46875,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.1006034471,125.5468376,1.063122806,0
2016p865990,,2016-11-16T10:00:06.978Z,2016-11-16T10:02:14.316Z,175.6285079,-40.08541576,2.591314659,24.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,8,0.621792318,256.4358394,1.154272657,0
2016p865989,,2016-11-16T09:59:25.195Z,2016-11-16T10:02:40.187Z,173.7802703,-42.12727277,3.628903654,14.84375,M,,NonLinLoc,,automatic,nz3drx,80,80,48,0.340579639,135.1991287,2.000618264,0
2016p865988,,2016-11-16T09:58:28.531Z,2016-11-16T10:00:50.629Z,173.5790215,-42.41343765,3.423394437,11.5625,M,,NonLinLoc,,automatic,nz3drx,11,11,9,0.02966901501,140.1246565,0.7018004891,0
2016p865978,,2016-11-16T09:53:44.719Z,2016-11-16T09:57:52.225Z,173.3264391,-42.58134341,4.114111381,35.46875,M,,NonLinLoc,,automatic,nz3drx,81,81,52,0.2283508346,152.7241148,1.892438018,0
2016p865975,,2016-11-16T09:51:39.650Z,2016-11-16T09:54:04.146Z,174.1959373,-41.80323187,2.630360276,8.515625,M,,NonLinLoc,,automatic,nz3drx,22,22,13,0.05440818624,145.1306347,0.6522474519,0
2016p865973,,2016-11-16T09:50:49.332Z,2016-11-16T09:52:53.641Z,173.3541153,-42.5654556,2.762116652,17.65625,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.2027861741,148.1024621,1.198367156,0
2016p865971,,2016-11-16T09:49:25.887Z,2016-11-16T09:51:43.064Z,173.9200298,-42.02790134,2.76255808,14.84375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.3126373947,142.0042384,0.8867954015,0
2016p865968,,2016-11-16T09:47:55.509Z,2016-11-16T09:50:33.203Z,173.632347,-42.07957028,2.613190503,20.46875,M,,NonLinLoc,,automatic,nz3drx,20,20,8,0.3438577316,130.5267683,0.7743118678,0
2016p865963,,2016-11-16T09:45:32.124Z,2016-11-16T09:47:50.977Z,174.1612577,-41.68376329,2.106442783,12.265625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.07717670871,111.1223264,0.4184443376,0
2016p865958,,2016-11-16T09:42:42.202Z,2016-11-16T09:45:15.239Z,174.2441355,-41.7704451,3.041396723,16.71875,M,,NonLinLoc,,automatic,nz3drx,45,45,25,0.02970233484,129.0964538,1.089871982,0
2016p865956,,2016-11-16T09:41:31.796Z,2016-11-16T09:43:35.911Z,173.6778555,-41.94907128,2.969346587,15.3125,M,,NonLinLoc,,automatic,nz3drx,17,17,10,0.2764678688,127.023416,0.514719262,0
2016p865952,,2016-11-16T09:39:42.803Z,2016-11-16T09:42:34.231Z,174.0419548,-41.96138929,2.65970867,22.34375,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.247998925,143.3636455,1.563592579,0
2016p865945,,2016-11-16T09:35:43.078Z,2016-11-16T09:38:44.835Z,174.2382331,-41.74775024,3.329870998,8.046875,M,,NonLinLoc,,automatic,nz3drx,67,67,38,0.01835642889,141.2481602,1.85011381,0
2016p865943,,2016-11-16T09:34:39.237Z,2016-11-16T09:37:20.669Z,174.1095269,-41.7606577,3.088588567,13.203125,M,,NonLinLoc,,automatic,nz3drx,39,39,23,0.07868756187,130.5215047,1.105309717,0
2016p865937,,2016-11-16T09:31:16.340Z,2016-11-16T09:33:26.772Z,173.8336706,-42.1438477,2.492386277,25.625,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.4286567186,193.064798,0.6452907685,0
2016p865933,,2016-11-16T09:29:34.321Z,2016-11-16T09:31:40.372Z,173.162932,-42.58495227,2.380898108,12.5,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.3252182311,135.1505948,0.8425218814,0
2016p865926,,2016-11-16T09:25:56.927Z,2016-11-16T09:27:58.739Z,174.4996818,-41.58610965,2.173482204,34.0625,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.2715062655,132.6338272,0.9306185218,0
2016p865916,,2016-11-16T09:20:28.747Z,2016-11-16T09:22:39.255Z,173.9137733,-42.26965408,2.769467031,20.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.3143312054,167.6500463,0.4843574969,0
2016p865915,,2016-11-16T09:19:44.362Z,2016-11-16T09:22:02.169Z,173.4305905,-42.25058209,2.764642677,10.15625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.1833635935,104.83454,1.074570976,0
2016p865907,earthquake,2016-11-16T09:15:14.718Z,2016-11-16T09:21:37.091Z,175.6763153,-41.31210709,4.821461607,16.90400887,M,,LOCSAT,confirmed,manual,iasp91,33,29,23,0.08630011976,129.3928604,0.4620835534,0
2016p865902,,2016-11-16T09:12:59.336Z,2016-11-16T09:15:28.255Z,174.2786136,-41.70472634,2.600070348,15.78125,M,,NonLinLoc,,automatic,nz3drx,26,26,16,0.06709563514,136.6971324,0.613608425,0
2016p865900,,2016-11-16T09:11:39.841Z,2016-11-16T09:14:07.144Z,174.1262315,-40.78765253,2.625419907,9.6875,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.4376881801,169.4466984,3.211623458,0
2016p865895,,2016-11-16T09:08:54.668Z,2016-11-16T09:10:55.261Z,173.5575215,-42.19753892,2.673636219,27.96875,M,,NonLinLoc,,automatic,nz3drx,22,22,7,0.2189396721,120.1460183,0.7135028153,0
2016p865888,,2016-11-16T09:05:26.912Z,2016-11-16T09:07:32.233Z,174.272215,-41.70620675,2.451371027,11.5625,M,,NonLinLoc,,automatic,nz3drx,19,19,10,0.06262536061,145.1380923,1.447290966,0
2016p865887,,2016-11-16T09:04:55.180Z,2016-11-16T09:07:25.413Z,174.2143328,-41.76289784,2.413871802,19.53125,M,,NonLinLoc,,automatic,nz3drx,13,13,8,0.01219568494,151.7325396,0.3949848121,0
2016p865882,,2016-11-16T09:02:48.197Z,2016-11-16T09:05:02.368Z,174.2869891,-41.73166411,2.670824555,11.09375,M,,NonLinLoc,,automatic,nz3drx,21,21,15,0.05794227759,141.8957515,0.8240623547,0
2016p865876,,2016-11-16T08:59:05.249Z,2016-11-16T09:01:41.521Z,173.4882454,-42.51093203,3.266583394,17.1875,M,,NonLinLoc,,automatic,nz3drx,23,23,14,0.1022411342,145.6741885,1.548651418,0
2016p865872,,2016-11-16T08:56:59.568Z,2016-11-16T08:59:18.167Z,174.2983179,-41.73866949,2.764179772,23.28125,M,,NonLinLoc,,automatic,nz3drx,30,30,18,0.3156148465,143.2721059,0.9402391899,0
2016p865871,,2016-11-16T08:56:04.747Z,2016-11-16T08:58:43.319Z,172.850765,-42.65102861,3.103003772,15.78125,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.3440495308,105.3234837,0.7280269891,0
2016p865868,,2016-11-16T08:54:33.607Z,2016-11-16T08:57:49.282Z,174.3678057,-41.77073558,3.193320292,18.59375,M,,NonLinLoc,,automatic,nz3drx,57,57,31,0.1161461046,133.2581477,1.327217363,0
2016p865861,,2016-11-16T08:50:51.902Z,2016-11-16T08:54:25.251Z,173.9852761,-41.92636239,3.382845484,13.90625,M,,NonLinLoc,,automatic,nz3drx,41,41,21,0.2241592686,153.6301333,1.922611607,0
2016p865858,,2016-11-16T08:50:05.706Z,2016-11-16T08:53:20.241Z,173.989598,-42.42535902,3.50557583,5.9375,M,,NonLinLoc,,automatic,nz3drx,15,15,10,0.332618977,172.6165801,1.51173941,0
2016p865859,,2016-11-16T08:49:53.895Z,2016-11-16T08:52:02.131Z,174.1788104,-41.71097199,2.808644524,11.328125,M,,NonLinLoc,,automatic,nz3drx,18,18,12,0.04731166491,67.12410898,0.6618705386,0
2016p865850,,2016-11-16T08:45:07.426Z,2016-11-16T08:47:42.169Z,174.2767553,-41.59206482,2.582134025,12.265625,M,,NonLinLoc,,automatic,nz3drx,26,26,16,0.1660477915,108.876546,0.7028643498,0
2016p865849,,2016-11-16T08:44:22.028Z,2016-11-16T08:46:35.117Z,173.6748481,-42.00738801,2.892337224,25.15625,M,,NonLinLoc,,automatic,nz3drx,13,13,7,0.3282554816,130.6793827,0.564683644,0
2016p865838,,2016-11-16T08:38:32.698Z,2016-11-16T08:41:45.028Z,173.6359169,-42.44846455,3.216809383,28.4375,M,,NonLinLoc,,automatic,nz3drx,39,39,25,0.07833447568,144.2506046,1.559880051,0
2016p865834,,2016-11-16T08:36:47.000Z,2016-11-16T08:38:57.252Z,173.4842019,-42.53584751,2.830067189,31.71875,M,,NonLinLoc,,automatic,nz3drx,26,26,11,0.1266869662,154.3113105,0.9272557766,0
2016p865829,,2016-11-16T08:33:54.133Z,2016-11-16T08:37:07.962Z,174.0544252,-42.00179594,3.503929605,19.53125,M,,NonLinLoc,,automatic,nz3drx,62,62,42,0.2791694853,138.7657275,1.713722632,0
2016p865822,,2016-11-16T08:29:59.627Z,2016-11-16T08:33:26.921Z,173.9042192,-42.29106686,3.654448211,34.53125,M,,NonLinLoc,,automatic,nz3drx,54,54,37,0.2983141939,147.080565,1.113264076,0
2016p865818,,2016-11-16T08:28:09.716Z,2016-11-16T08:30:38.315Z,174.7137908,-39.37736951,2.938837897,24.6875,M,,NonLinLoc,,automatic,nz3drx,23,23,13,0.2552827562,99.22846774,1.167147626,0
2016p865817,,2016-11-16T08:27:30.451Z,2016-11-16T08:30:28.672Z,174.4439563,-40.01975307,3.486233278,76.25,M,,NonLinLoc,,automatic,nz3drx,13,13,11,1.28523383,167.236851,2.190329999,0
2016p865816,earthquake,2016-11-16T08:27:10.947Z,2016-11-16T09:37:50.335Z,172.8312952,-42.72725544,3.834718768,15.78125,M,,NonLinLoc,confirmed,manual,nz3drx,30,22,18,0.2828431797,101.573596,0.8093732438,0
2016p865814,,2016-11-16T08:25:56.000Z,2016-11-16T08:29:19.887Z,173.4654898,-42.49692127,3.590783156,15.3125,M,,NonLinLoc,,automatic,nz3drx,19,19,14,0.09766333527,152.5797227,1.102675481,0
2016p865806,,2016-11-16T08:21:38.950Z,2016-11-16T08:24:55.286Z,173.2769285,-42.53985301,4.013825607,30.78125,M,,NonLinLoc,,automatic,nz3drx,93,93,61,0.2300204763,130.3032146,1.636301489,0
