publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
3125217,earthquake,2009-07-16T07:16:35.710Z,2013-06-24T17:08:00.000Z,166.09916999999998666,-46.07905999999999835,4.09999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,0,0.41399999999999998,308.00000000000000000,0.30991999999999997,0.00000000000000000
3125216,earthquake,2009-07-16T07:14:14.964Z,2013-06-24T17:08:00.000Z,166.71240000000000236,-45.54657999999999873,2.79000000000000004,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,10,0.32100000000000001,223.00000000000000000,0.18919000000000000,0.21400000000000000
3125215,earthquake,2009-07-16T07:11:31.206Z,2013-06-24T17:08:00.000Z,166.21863999999999351,-45.96862999999999744,2.89199999999999990,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,0.37800000000000000,291.00000000000000000,0.25024999999999997,0.10600000000000000
3125214,earthquake,2009-07-16T07:06:27.761Z,2013-06-24T17:08:00.000Z,165.97983999999999583,-46.09911000000000314,3.27899999999999991,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,7,0.49199999999999999,311.00000000000000000,0.34193000000000001,0.15200000000000000
3125212,earthquake,2009-07-16T06:59:59.371Z,2013-06-24T17:08:00.000Z,166.08588000000000306,-45.96182999999999907,3.33000000000000007,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,6,0.46200000000000002,293.00000000000000000,0.19736000000000001,0.17100000000000001
3125210,earthquake,2009-07-16T06:55:18.059Z,2013-06-24T17:08:00.000Z,165.82237000000000648,-45.99495000000000289,3.62800000000000011,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,12,0.62200000000000000,315.00000000000000000,0.20577000000000001,0.15400000000000000
3125208,earthquake,2009-07-16T06:48:58.246Z,2013-06-24T17:08:00.000Z,165.88245000000000573,-45.93657999999999930,3.45000000000000018,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.60199999999999998,310.00000000000000000,0.30480000000000002,0.10000000000000001
3125203,earthquake,2009-07-16T06:38:35.348Z,2013-06-24T17:08:00.000Z,165.74957000000000562,-46.03215000000000146,3.10800000000000010,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,8,0.66200000000000003,318.00000000000000000,0.21798000000000001,0.20699999999999999
3125201,earthquake,2009-07-16T06:30:01.989Z,2013-06-24T17:08:00.000Z,166.57220000000000937,-45.69185999999999837,5.00000000000000000,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,0,0.46700000000000003,233.00000000000000000,0.21631000000000000,0.00000000000000000
3125199,earthquake,2009-07-16T06:24:25.226Z,2013-06-24T17:08:00.000Z,166.65514999999999191,-45.42040999999999684,2.87900000000000000,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,10,0.35399999999999998,232.00000000000000000,0.43446000000000001,0.22900000000000001
3125198,earthquake,2009-07-16T06:22:06.072Z,2013-06-24T17:08:00.000Z,166.65029999999998722,-45.51124000000000080,2.94700000000000006,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,8,0.35699999999999998,230.00000000000000000,0.20515000000000000,0.21299999999999999
3125196,earthquake,2009-07-16T06:19:02.633Z,2013-06-24T17:08:00.000Z,166.25163000000000579,-45.99063000000000301,3.56999999999999984,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,11,0.34699999999999998,282.00000000000000000,0.16955000000000001,0.16300000000000001
3125193,earthquake,2009-07-16T06:12:18.667Z,2013-06-24T17:08:00.000Z,166.00948999999999955,-45.57858000000000231,3.58599999999999985,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,12,0.75300000000000000,275.00000000000000000,0.22191000000000000,0.11700000000000001
3125191,earthquake,2009-07-16T06:08:28.463Z,2013-06-24T17:08:00.000Z,166.66202000000001249,-45.44162000000000035,3.12199999999999989,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,7,0.34699999999999998,231.00000000000000000,0.24929000000000001,0.15300000000000000
3125190,earthquake,2009-07-16T06:05:26.396Z,2013-06-24T17:08:00.000Z,166.11098000000001207,-45.98695000000000022,2.79999999999999982,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,10,0.43600000000000000,300.00000000000000000,0.30870999999999998,0.19800000000000001
3125189,earthquake,2009-07-16T06:02:18.272Z,2013-06-24T17:08:00.000Z,166.41173000000000570,-45.85502999999999929,3.30799999999999983,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,7,0.36499999999999999,254.00000000000000000,0.18895000000000001,0.20699999999999999
3125188,earthquake,2009-07-16T06:00:36.466Z,2013-06-24T17:08:00.000Z,175.01714000000001192,-40.21441000000000088,3.31700000000000017,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,77,68,50,0.45800000000000002,61.00000000000000000,0.45902999999999999,0.16700000000000001
3125184,earthquake,2009-07-16T05:47:56.623Z,2013-06-24T17:08:00.000Z,166.08063999999998828,-46.07869000000000170,4.59999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,0,0.42699999999999999,283.00000000000000000,0.30776999999999999,0.00000000000000000
3125182,earthquake,2009-07-16T05:43:12.389Z,2013-06-24T17:08:00.000Z,166.51342999999999961,-45.67394000000000176,2.88399999999999990,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,10,0.49500000000000000,258.00000000000000000,0.36287000000000003,0.17100000000000001
3125179,earthquake,2009-07-16T05:35:54.934Z,2013-07-03T13:54:00.000Z,166.53108000000000288,-45.68216999999999928,4.09999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,0,0.48799999999999999,237.00000000000000000,0.20336000000000001,0.00000000000000000
3125178,earthquake,2009-07-16T05:30:20.496Z,2013-06-24T17:08:00.000Z,166.55520999999998821,-45.57442999999999955,3.17499999999999982,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,4,6,0.43400000000000000,264.00000000000000000,0.46850999999999998,0.15400000000000000
3125176,earthquake,2009-07-16T05:25:54.513Z,2013-06-24T17:08:00.000Z,166.55396999999999252,-45.74376999999999782,2.95100000000000007,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,4,0.43300000000000000,235.00000000000000000,0.23077000000000000,0.11799999999999999
3125171,earthquake,2009-07-16T05:14:10.517Z,2013-06-24T17:08:00.000Z,166.12343000000001325,-46.03502999999999901,2.77700000000000014,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,5,0.40999999999999998,290.00000000000000000,0.44061000000000000,0.26300000000000001
3125166,earthquake,2009-07-16T05:02:49.245Z,2013-06-24T17:08:00.000Z,166.10822999999999183,-46.01420999999999850,3.78600000000000003,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,11,0.42699999999999999,303.00000000000000000,0.33956999999999998,0.14499999999999999
3125165,earthquake,2009-07-16T05:00:57.905Z,2013-06-24T17:08:00.000Z,166.50525999999999271,-45.60504000000000246,3.62900000000000000,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,12,0.47599999999999998,265.00000000000000000,0.24809999999999999,0.12500000000000000
3125163,earthquake,2009-07-16T04:56:00.343Z,2013-06-24T17:08:00.000Z,166.09076999999999202,-46.03177000000000163,2.88600000000000012,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,10,0.43200000000000000,304.00000000000000000,0.34644999999999998,0.15100000000000000
3125161,earthquake,2009-07-16T04:47:27.778Z,2013-06-24T17:08:00.000Z,165.79007999999998901,-46.11899999999999977,3.45800000000000018,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,7,0.62100000000000000,315.00000000000000000,0.23844000000000001,0.13500000000000001
3125159,earthquake,2009-07-16T04:40:55.991Z,2013-06-24T17:08:00.000Z,165.87851000000000568,-46.08751000000000175,3.27000000000000002,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,13,0.56299999999999994,289.00000000000000000,0.34900999999999999,0.21600000000000000
3125157,earthquake,2009-07-16T04:35:55.421Z,2013-06-24T17:08:00.000Z,166.42310000000000514,-45.95900000000000318,4.02200000000000024,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,14,0.27500000000000002,261.00000000000000000,0.35237000000000002,0.14000000000000001
3125154,earthquake,2009-07-16T04:25:22.564Z,2013-06-24T17:08:00.000Z,166.68683999999998946,-45.61298000000000030,2.99800000000000022,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,4,0.35899999999999999,224.00000000000000000,0.30684000000000000,0.19900000000000001
3125149,earthquake,2009-07-16T04:08:17.512Z,2013-06-24T17:08:00.000Z,166.57465999999999440,-45.59031000000000233,3.19399999999999995,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,7,0.42499999999999999,260.00000000000000000,0.33714000000000000,0.18600000000000000
3125148,earthquake,2009-07-16T04:06:21.651Z,2013-06-24T17:08:00.000Z,166.51186999999998761,-45.68332999999999799,3.27499999999999991,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,10,0.49900000000000000,239.00000000000000000,0.37642999999999999,0.17499999999999999
3125147,earthquake,2009-07-16T04:03:17.858Z,2013-06-24T17:08:00.000Z,173.32976999999999634,-41.77732000000000312,3.21700000000000008,53.59020000000000294,ML,,GROPE,reviewed,manual,nz1dr,27,25,11,0.31800000000000000,84.00000000000000000,0.29626999999999998,0.21600000000000000
3125145,earthquake,2009-07-16T03:58:19.546Z,2013-06-24T17:08:00.000Z,168.50858999999999810,-44.35083000000000197,3.80900000000000016,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,13,16,0.34000000000000002,164.00000000000000000,0.20857999999999999,0.16200000000000001
3125143,earthquake,2009-07-16T03:52:03.729Z,2013-06-24T17:08:00.000Z,166.69986000000000104,-45.42385999999999768,3.20299999999999985,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,10,9,0.32200000000000001,228.00000000000000000,0.24690999999999999,0.15100000000000000
3125142,earthquake,2009-07-16T03:48:50.525Z,2013-06-24T17:08:00.000Z,174.88826000000000249,-39.13092999999999932,2.05299999999999994,31.98629999999999995,ML,,GROPE,reviewed,manual,nz1dr,15,9,11,0.10100000000000001,91.00000000000000000,0.14715000000000000,0.13500000000000001
3125141,earthquake,2009-07-16T03:44:51.386Z,2013-06-24T17:08:00.000Z,166.58104000000000156,-45.66284000000000276,3.14199999999999990,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,7,0.44800000000000001,236.00000000000000000,0.26887000000000000,0.17599999999999999
3125135,earthquake,2009-07-16T03:25:13.205Z,2013-06-24T17:08:00.000Z,166.11394999999998845,-46.03076000000000079,3.32699999999999996,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,9,0.41699999999999998,304.00000000000000000,0.35820000000000002,0.22500000000000001
3125133,earthquake,2009-07-16T03:19:13.827Z,2013-07-03T13:53:00.000Z,166.00776999999999362,-46.11740000000000350,4.90000000000000036,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,0,0.46999999999999997,285.00000000000000000,0.16167999999999999,0.00000000000000000
3125132,earthquake,2009-07-16T03:13:37.002Z,2013-06-24T17:08:00.000Z,166.24270999999998821,-46.00871999999999673,3.03200000000000003,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,8,11,0.34399999999999997,292.00000000000000000,0.43553999999999998,0.24900000000000000
3125126,earthquake,2009-07-16T02:54:14.964Z,2013-06-24T17:08:00.000Z,166.22112000000001331,-45.99745999999999668,3.65399999999999991,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,10,0.36199999999999999,293.00000000000000000,0.23640000000000000,0.15500000000000000
3125125,earthquake,2009-07-16T02:50:54.736Z,2013-06-24T17:08:00.000Z,166.14186000000000831,-45.98443999999999932,2.84100000000000019,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,6,9,0.41699999999999998,298.00000000000000000,0.46468999999999999,0.17399999999999999
3125124,earthquake,2009-07-16T02:47:23.438Z,2013-06-24T17:08:00.000Z,166.38254000000000588,-46.04831999999999681,3.48799999999999999,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,9,10,0.23899999999999999,282.00000000000000000,0.27140999999999998,0.16000000000000000
3125122,earthquake,2009-07-16T02:40:37.184Z,2013-06-24T17:08:00.000Z,165.93976000000000681,-46.10616999999999877,2.66699999999999982,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,9,0.51900000000000002,295.00000000000000000,0.45698000000000000,0.22000000000000000
3125121,earthquake,2009-07-16T02:35:24.096Z,2013-06-24T17:08:00.000Z,166.59985000000000355,-45.47303999999999746,2.97199999999999998,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,14,0.39000000000000001,235.00000000000000000,0.25086999999999998,0.19600000000000001
3125117,earthquake,2009-07-16T02:22:54.321Z,2013-06-24T17:08:00.000Z,177.85329999999999018,-38.55904999999999916,2.33999999999999986,23.59819999999999851,ML,,GROPE,reviewed,manual,nz1dr,7,5,4,0.28699999999999998,124.00000000000000000,0.24129000000000000,0.23599999999999999
3125116,earthquake,2009-07-16T02:20:20.880Z,2013-06-24T17:08:00.000Z,166.65083000000001334,-45.46723999999999677,3.39999999999999991,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,10,0.35399999999999998,231.00000000000000000,0.24560999999999999,0.16900000000000001
3125112,earthquake,2009-07-16T02:13:08.417Z,2013-06-24T17:08:00.000Z,166.65722999999999843,-45.40111000000000274,4.79999999999999982,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,15,12,0,0.35599999999999998,231.00000000000000000,0.29342000000000001,0.00000000000000000
3125111,earthquake,2009-07-16T02:07:32.487Z,2013-06-24T17:07:00.000Z,166.49051000000000045,-45.73904000000000281,4.59999999999999964,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,13,11,0,0.44900000000000001,231.00000000000000000,0.31803999999999999,0.00000000000000000
3125110,earthquake,2009-07-16T02:04:03.707Z,2013-06-24T17:07:00.000Z,166.71784999999999854,-45.46050000000000324,3.75199999999999978,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,15,0.30700000000000000,226.00000000000000000,0.21787000000000001,0.17100000000000001
3125109,earthquake,2009-07-16T02:00:29.632Z,2013-06-24T17:07:00.000Z,176.62111999999999057,-40.04901000000000266,2.39900000000000002,46.13119999999999976,ML,,GROPE,reviewed,manual,nz1dr,16,11,9,0.14000000000000001,92.00000000000000000,0.11302000000000000,0.07800000000000000
3125108,earthquake,2009-07-16T01:59:08.558Z,2013-06-24T17:07:00.000Z,166.65053000000000338,-45.50101000000000084,3.08199999999999985,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,6,0.35599999999999998,230.00000000000000000,0.20766999999999999,0.15200000000000000
3125107,earthquake,2009-07-16T01:53:12.800Z,2013-06-24T17:07:00.000Z,166.67545000000001210,-45.49454999999999671,3.66400000000000015,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,9,0.33800000000000002,227.00000000000000000,0.16341000000000000,0.17299999999999999
3125106,earthquake,2009-07-16T01:50:47.110Z,2013-06-24T17:07:00.000Z,166.33698999999998591,-45.86966999999999928,3.67099999999999982,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,11,0.38200000000000001,274.00000000000000000,0.29515999999999998,0.18800000000000000
3125102,earthquake,2009-07-16T01:44:01.731Z,2013-06-24T17:07:00.000Z,165.83468999999999482,-46.03132000000000090,2.94399999999999995,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,11,0.60399999999999998,300.00000000000000000,0.37331999999999999,0.15500000000000000
3125100,earthquake,2009-07-16T01:36:16.081Z,2013-06-24T17:07:00.000Z,166.52819999999999823,-45.52022999999999797,4.31200000000000028,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,20,0.44300000000000000,234.00000000000000000,0.21945999999999999,0.12800000000000000
3125099,earthquake,2009-07-16T01:30:49.439Z,2013-06-24T17:07:00.000Z,166.30262999999999352,-46.00820999999999827,3.84200000000000008,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,11,0.30800000000000000,282.00000000000000000,0.20372000000000001,0.14299999999999999
3125093,earthquake,2009-07-16T01:13:47.967Z,2013-06-24T17:07:00.000Z,165.80591000000001145,-46.11576000000000164,3.10599999999999987,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,8,0.60999999999999999,300.00000000000000000,0.43248999999999999,0.20899999999999999
3125091,earthquake,2009-07-16T01:08:33.479Z,2013-06-24T17:07:00.000Z,165.88728000000000407,-46.10712999999999795,3.84799999999999986,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,12,0.55500000000000005,313.00000000000000000,0.38645000000000002,0.12600000000000000
3125089,earthquake,2009-07-16T01:05:17.130Z,2013-06-24T17:07:00.000Z,166.49992000000000303,-45.57039999999999935,3.38200000000000012,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,8,0.47099999999999997,241.00000000000000000,0.29602000000000001,0.14299999999999999
3125088,earthquake,2009-07-16T01:01:30.643Z,2013-06-24T17:07:00.000Z,166.15216000000000918,-46.10119999999999862,4.22799999999999976,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,16,0.37300000000000000,283.00000000000000000,0.41726999999999997,0.14699999999999999
3125087,earthquake,2009-07-16T00:57:19.462Z,2013-06-24T17:07:00.000Z,166.25364999999999327,-45.98185000000000144,3.42099999999999982,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,7,0.35099999999999998,285.00000000000000000,0.39088000000000001,0.34799999999999998
3125086,earthquake,2009-07-16T00:54:13.853Z,2013-06-24T17:07:00.000Z,166.11931999999998766,-46.11227999999999838,3.94499999999999984,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,13,0.39400000000000002,289.00000000000000000,0.33732000000000001,0.17499999999999999
3125083,earthquake,2009-07-16T00:44:46.778Z,2013-07-03T13:52:00.000Z,165.89287999999999101,-46.16516000000000020,5.29999999999999982,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,9,0,0.54700000000000004,279.00000000000000000,0.31494000000000000,0.00000000000000000
3125082,earthquake,2009-07-16T00:39:13.030Z,2013-07-03T13:51:00.000Z,166.07517999999998892,-46.16273000000000337,4.90000000000000036,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,0,0.42099999999999999,276.00000000000000000,0.28210000000000002,0.00000000000000000
3125077,earthquake,2009-07-16T00:24:05.758Z,2013-07-03T13:50:00.000Z,165.98418000000000916,-46.14039999999999964,5.59999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,0,0.48499999999999999,287.00000000000000000,0.32227000000000000,0.00000000000000000
3128312,earthquake,2009-07-16T00:20:47.682Z,2013-07-03T13:49:00.000Z,165.99360999999998967,-46.07050999999999874,4.20000000000000018,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,0,0.48799999999999999,286.00000000000000000,0.38289000000000001,0.00000000000000000
3125075,earthquake,2009-07-16T00:19:08.477Z,2013-06-24T17:07:00.000Z,166.47005999999998949,-45.65558999999999656,4.09999999999999964,12.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,0,0.51600000000000001,241.00000000000000000,0.24302000000000001,0.00000000000000000
3125073,earthquake,2009-07-16T00:11:47.577Z,2013-06-24T17:07:00.000Z,166.13272000000000617,-46.36708000000000141,3.85499999999999998,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,12,0.42899999999999999,304.00000000000000000,0.26556999999999997,0.19200000000000000
3125072,earthquake,2009-07-16T00:08:56.763Z,2013-06-24T17:07:00.000Z,166.04563999999999169,-46.22131000000000256,3.06899999999999995,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,9,0.44400000000000001,291.00000000000000000,0.33989999999999998,0.24500000000000000
