publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
3756612,earthquake,2010-09-04T14:17:48.717Z,2013-07-16T14:52:00.000Z,169.66129000000000815,-43.65276999999999674,2.54400000000000004,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,7,0.16300000000000001,167.00000000000000000,0.16469000000000000,0.27400000000000002
3366676,earthquake,2010-09-04T14:16:53.943Z,2013-07-16T14:07:00.000Z,171.84263999999998873,-43.55225000000000080,2.87100000000000000,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,6,0.26600000000000001,149.00000000000000000,0.23694999999999999,0.22200000000000000
3366674,earthquake,2010-09-04T14:13:57.177Z,2013-07-17T14:36:00.000Z,172.05611999999999284,-43.61359999999999815,2.99900000000000011,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,16,0.28599999999999998,160.00000000000000000,0.27816999999999997,0.36499999999999999
3756162,earthquake,2010-09-04T14:06:38.489Z,2013-07-16T14:52:00.000Z,172.38660999999999035,-43.59732999999999947,2.81899999999999995,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,9,0.17299999999999999,197.00000000000000000,0.06925000000000001,0.32200000000000001
3366671,earthquake,2010-09-04T14:06:08.322Z,2013-07-17T14:35:00.000Z,172.32515000000000782,-43.59084000000000003,3.10499999999999998,14.45170000000000066,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.21700000000000000,177.00000000000000000,0.09662000000000000,0.19800000000000001
3756148,earthquake,2010-09-04T13:58:28.437Z,2013-07-16T14:52:00.000Z,175.83904000000001133,-38.58357999999999777,3.17700000000000005,148.98810000000000286,ML,,GROPE,reviewed,manual,nz1dr,22,19,19,0.69999999999999996,218.00000000000000000,0.24590000000000001,0.20000000000000001
3366669,earthquake,2010-09-04T13:58:26.327Z,2013-07-16T14:07:00.000Z,172.19022000000001071,-43.51411000000000229,3.32299999999999995,5.45629999999999971,ML,,GROPE,reviewed,manual,nz1dr,13,7,12,0.06800000000000000,136.00000000000000000,0.20435000000000000,0.13900000000000001
3366668,earthquake,2010-09-04T13:56:05.708Z,2013-07-16T14:07:00.000Z,172.30179999999998586,-43.56663999999999959,2.88499999999999979,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,5,0.23400000000000001,141.00000000000000000,0.13963999999999999,0.23499999999999999
3366667,earthquake,2010-09-04T13:54:11.555Z,2013-07-16T14:07:00.000Z,171.84727000000000885,-43.58189000000000135,2.96300000000000008,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.28999999999999998,155.00000000000000000,0.22120999999999999,0.22300000000000000
3755521,earthquake,2010-09-04T13:52:40.457Z,2013-07-16T14:52:00.000Z,172.33895999999998594,-43.57760999999999996,2.79599999999999982,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,5,0.20599999999999999,141.00000000000000000,0.23046000000000000,0.16200000000000001
3755515,earthquake,2010-09-04T13:51:02.986Z,2013-07-16T14:52:00.000Z,172.31515999999999167,-43.60054999999999836,3.22999999999999998,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,9,0.19000000000000000,148.00000000000000000,0.31041999999999997,0.23699999999999999
3752562,earthquake,2010-09-04T13:48:42.675Z,2013-07-16T14:52:00.000Z,172.20411999999998898,-43.56385999999999825,3.74800000000000022,13.13349999999999973,ML,,GROPE,reviewed,manual,nz1dr,18,11,22,0.10400000000000000,145.00000000000000000,0.21920999999999999,0.21700000000000000
3752566,earthquake,2010-09-04T13:48:28.845Z,2013-07-16T14:52:00.000Z,172.43484000000000833,-43.63011000000000195,3.22500000000000009,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,7,0.14699999999999999,149.00000000000000000,0.16747000000000001,0.18200000000000000
3366664,earthquake,2010-09-04T13:47:14.655Z,2013-07-16T14:07:00.000Z,172.32015999999998712,-43.59496000000000038,3.80600000000000005,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,7,25,0.18800000000000000,207.00000000000000000,0.12687000000000001,0.19100000000000000
3366662,earthquake,2010-09-04T13:43:08.266Z,2013-07-16T14:07:00.000Z,178.69268999999999892,-37.67647000000000190,2.15499999999999980,31.92680000000000007,ML,,GROPE,reviewed,manual,nz1dr,7,4,2,0.26300000000000001,291.00000000000000000,0.12953000000000001,0.30399999999999999
3366659,earthquake,2010-09-04T13:34:28.161Z,2013-07-16T14:07:00.000Z,171.82993999999999346,-43.59219000000000221,3.31099999999999994,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,12,0.30499999999999999,156.00000000000000000,0.17821999999999999,0.14299999999999999
3366658,earthquake,2010-09-04T13:32:13.693Z,2013-07-16T14:07:00.000Z,172.20067000000000235,-43.61504999999999654,3.33199999999999985,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,14,0.30900000000000000,157.00000000000000000,0.16955999999999999,0.17599999999999999
3366657,earthquake,2010-09-04T13:30:15.401Z,2013-07-16T14:07:00.000Z,172.31705999999999790,-43.62617000000000189,2.74400000000000022,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,10,0.22800000000000001,217.00000000000000000,0.10227000000000000,0.33600000000000002
3366655,earthquake,2010-09-04T13:26:36.081Z,2013-07-16T14:07:00.000Z,172.21961999999999193,-43.59991999999999734,2.75300000000000011,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,5,0.29399999999999998,153.00000000000000000,0.14435000000000001,0.07500000000000000
3752541,earthquake,2010-09-04T13:24:25.203Z,2013-07-16T14:52:00.000Z,172.20195000000001073,-43.59550999999999732,2.63700000000000001,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,5,0.29299999999999998,152.00000000000000000,0.18922000000000000,0.16300000000000001
3366653,earthquake,2010-09-04T13:23:43.707Z,2013-07-16T14:07:00.000Z,172.78571999999999775,-43.70911999999999864,3.14199999999999990,21.74869999999999948,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.09600000000000000,293.00000000000000000,0.29877999999999999,0.28199999999999997
3752532,earthquake,2010-09-04T13:18:57.066Z,2013-07-16T14:52:00.000Z,172.16372999999998683,-43.45036000000000342,3.12000000000000011,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,5,0.15300000000000000,125.00000000000000000,0.11597000000000000,0.15200000000000000
3366651,earthquake,2010-09-04T13:17:39.691Z,2013-07-17T14:32:00.000Z,172.15828999999999382,-43.47335000000000349,2.80299999999999994,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,5,0.17000000000000001,130.00000000000000000,0.17100000000000001,0.22100000000000000
3366648,earthquake,2010-09-04T13:11:15.797Z,2013-07-16T14:07:00.000Z,172.16750999999999294,-43.61773999999999774,3.17099999999999982,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,5,0.30499999999999999,127.00000000000000000,0.17638000000000001,0.19100000000000000
3750489,earthquake,2010-09-04T13:04:19.709Z,2013-07-16T14:51:00.000Z,172.14055999999999358,-43.59850999999999743,2.94700000000000006,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,5,0.28100000000000003,154.00000000000000000,0.11483000000000000,0.16400000000000001
3749490,earthquake,2010-09-04T13:02:40.319Z,2013-07-16T14:51:00.000Z,172.16489000000001397,-43.60967000000000127,3.23099999999999987,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,7,0.29699999999999999,156.00000000000000000,0.09444000000000000,0.14000000000000001
3366645,earthquake,2010-09-04T13:01:40.039Z,2013-07-16T14:07:00.000Z,172.18882999999999583,-43.60040999999999656,3.34299999999999997,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,13,0.29399999999999998,154.00000000000000000,0.10190000000000000,0.16000000000000000
3366644,earthquake,2010-09-04T12:57:29.831Z,2013-07-16T14:07:00.000Z,172.11258000000000834,-43.48723999999999990,3.81700000000000017,6.24640000000000040,ML,,GROPE,reviewed,manual,nz1dr,16,9,23,0.00900000000000000,123.00000000000000000,0.21324000000000001,0.21099999999999999
3749466,earthquake,2010-09-04T12:55:18.023Z,2013-07-16T14:51:00.000Z,172.36770999999998821,-43.57874000000000336,3.37000000000000011,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,11,0.18600000000000000,139.00000000000000000,0.12575000000000000,0.16000000000000000
3366643,earthquake,2010-09-04T12:53:52.845Z,2013-07-16T14:07:00.000Z,171.88354000000001065,-43.60678000000000054,3.50899999999999990,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,14,0.30099999999999999,136.00000000000000000,0.24146000000000001,0.14599999999999999
3366642,earthquake,2010-09-04T12:51:14.646Z,2013-07-16T14:07:00.000Z,172.26777999999998769,-43.56911999999999807,3.17899999999999983,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,6,0.25800000000000001,144.00000000000000000,0.10771000000000000,0.17999999999999999
3749456,earthquake,2010-09-04T12:44:19.434Z,2013-07-16T14:51:00.000Z,172.27729999999999677,-43.59179000000000315,2.90499999999999980,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,5,0.25200000000000000,149.00000000000000000,0.13075999999999999,0.18099999999999999
3366638,earthquake,2010-09-04T12:43:09.313Z,2013-07-16T14:07:00.000Z,172.44295999999999935,-43.62104000000000070,2.69600000000000017,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,14,0.13800000000000001,144.00000000000000000,0.17490000000000000,0.27800000000000002
3749418,earthquake,2010-09-04T12:40:43.321Z,2013-07-16T14:51:00.000Z,174.26653999999999201,-41.71808999999999656,2.02999999999999980,12.64540000000000042,ML,,GROPE,reviewed,manual,nz1dr,12,9,8,0.05100000000000000,159.00000000000000000,0.16370000000000001,0.21199999999999999
3366637,earthquake,2010-09-04T12:40:38.950Z,2013-07-16T14:07:00.000Z,171.94071999999999889,-43.58362000000000336,3.44499999999999984,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,12,0.26600000000000001,154.00000000000000000,0.15567000000000000,0.19500000000000001
3366636,earthquake,2010-09-04T12:38:02.904Z,2013-07-16T14:07:00.000Z,176.98938000000001125,-38.30810000000000315,2.83800000000000008,56.89869999999999806,ML,,GROPE,reviewed,manual,nz1dr,32,28,5,0.10600000000000000,82.00000000000000000,0.31870999999999999,0.26000000000000001
3366634,earthquake,2010-09-04T12:34:06.571Z,2013-07-16T14:07:00.000Z,172.40444999999999709,-43.63432000000000244,2.75199999999999978,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,5,0.16900000000000001,153.00000000000000000,0.19705000000000000,0.17499999999999999
3366633,earthquake,2010-09-04T12:29:18.741Z,2013-07-16T14:07:00.000Z,172.18891999999999598,-43.61312000000000211,2.61900000000000022,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,5,0.30599999999999999,156.00000000000000000,0.13860000000000000,0.14199999999999999
3749394,earthquake,2010-09-04T12:26:49.975Z,2013-07-16T14:51:00.000Z,172.17560000000000286,-43.49463000000000079,3.06300000000000017,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,6,0.19500000000000001,132.00000000000000000,0.14681000000000000,0.16900000000000001
3749397,earthquake,2010-09-04T12:25:06.948Z,2013-07-16T14:51:00.000Z,178.80559999999999832,-38.23154000000000252,2.10700000000000021,33.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,6,4,0.46000000000000002,272.00000000000000000,0.21664000000000000,0.08200000000000000
3366630,earthquake,2010-09-04T12:22:06.156Z,2013-07-16T14:07:00.000Z,172.12826999999998634,-43.40755000000000052,2.86299999999999999,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,5,0.10400000000000000,120.00000000000000000,0.15884000000000001,0.21099999999999999
3749015,earthquake,2010-09-04T12:20:16.361Z,2013-07-16T14:51:00.000Z,172.02942999999999074,-43.61312000000000211,3.10499999999999998,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,0.28599999999999998,259.00000000000000000,0.11748000000000000,0.12300000000000000
3366629,earthquake,2010-09-04T12:20:04.126Z,2013-07-17T14:31:00.000Z,172.41505000000000791,-43.58720000000000283,3.10899999999999999,12.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,7,0.15200000000000000,137.00000000000000000,0.17960000000000001,0.32300000000000001
3749006,earthquake,2010-09-04T12:18:20.778Z,2013-07-16T14:51:00.000Z,172.24531999999999243,-43.60367999999999711,2.72699999999999987,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,5,0.27600000000000002,153.00000000000000000,0.13875999999999999,0.10500000000000000
3366628,earthquake,2010-09-04T12:17:36.839Z,2013-07-17T14:30:00.000Z,172.44577000000001021,-43.64005999999999830,2.71200000000000019,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,10,0.14399999999999999,151.00000000000000000,0.14555000000000001,0.36299999999999999
3366627,earthquake,2010-09-04T12:14:10.909Z,2013-07-16T14:07:00.000Z,172.00939999999999941,-43.26968000000000103,3.47900000000000009,7.80890000000000040,ML,,GROPE,reviewed,manual,nz1dr,14,8,13,0.06100000000000000,103.00000000000000000,0.08419000000000000,0.18800000000000000
3366626,earthquake,2010-09-04T12:12:52.535Z,2013-07-16T14:07:00.000Z,172.25551999999998998,-43.60311000000000092,2.93000000000000016,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,14,0.26800000000000002,152.00000000000000000,0.11521000000000001,0.30700000000000000
3366624,earthquake,2010-09-04T12:10:27.542Z,2013-07-16T14:07:00.000Z,172.26407000000000380,-43.60358000000000089,3.80100000000000016,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,7,25,0.16300000000000001,152.00000000000000000,0.21232999999999999,0.17599999999999999
3748953,earthquake,2010-09-04T12:10:22.390Z,2013-07-16T14:51:00.000Z,172.30269999999998731,-43.55254999999999654,2.75999999999999979,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,6,9,0.15800000000000000,138.00000000000000000,0.19689999999999999,0.29399999999999998
3748943,earthquake,2010-09-04T12:08:16.329Z,2013-07-16T14:51:00.000Z,172.40772999999998660,-43.60591000000000150,2.66900000000000004,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,9,0.15900000000000000,143.00000000000000000,0.08396000000000001,0.33900000000000002
3366623,earthquake,2010-09-04T12:06:39.296Z,2013-07-16T14:07:00.000Z,171.86858000000000857,-43.57793999999999812,2.62199999999999989,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,5,0.27900000000000003,133.00000000000000000,0.14463999999999999,0.19000000000000000
3748925,earthquake,2010-09-04T12:04:54.183Z,2013-07-16T14:51:00.000Z,172.45007000000001085,-43.65026000000000295,3.00999999999999979,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,10,0.14599999999999999,155.00000000000000000,0.15515000000000001,0.28699999999999998
3366622,earthquake,2010-09-04T12:04:17.975Z,2013-07-16T14:07:00.000Z,174.25153000000000247,-41.72010999999999825,3.08700000000000019,18.60849999999999937,ML,,GROPE,reviewed,manual,nz1dr,25,21,22,0.04200000000000000,138.00000000000000000,0.30837999999999999,0.37700000000000000
3748919,earthquake,2010-09-04T12:03:02.947Z,2013-07-16T14:51:00.000Z,172.34511000000000536,-43.58118000000000336,2.66800000000000015,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,11,0.20200000000000001,141.00000000000000000,0.18385000000000001,0.30099999999999999
3748918,earthquake,2010-09-04T12:02:23.358Z,2013-07-16T14:51:00.000Z,172.48453000000000657,-43.62852000000000174,2.55799999999999983,7.96790000000000020,ML,,GROPE,reviewed,manual,nz1dr,8,4,5,0.11300000000000000,190.00000000000000000,0.08974000000000000,0.15900000000000000
3366621,earthquake,2010-09-04T12:01:14.367Z,2013-07-16T14:07:00.000Z,171.89135999999999171,-43.58525999999999812,3.31400000000000006,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,13,0.27900000000000003,155.00000000000000000,0.17669000000000001,0.16900000000000001
3366618,earthquake,2010-09-04T11:50:39.618Z,2013-07-16T14:07:00.000Z,172.38115999999999417,-43.56481999999999744,2.53500000000000014,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,10,0.17599999999999999,135.00000000000000000,0.13705000000000001,0.25700000000000001
3366617,earthquake,2010-09-04T11:48:23.268Z,2013-07-16T14:07:00.000Z,172.38245000000000573,-43.61341000000000179,2.66500000000000004,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.17899999999999999,147.00000000000000000,0.19031000000000001,0.19000000000000000
3366615,earthquake,2010-09-04T11:43:13.434Z,2013-07-16T14:07:00.000Z,171.85364000000001283,-43.58514999999999873,3.79999999999999982,5.00000000000000000,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,19,11,0,0.20399999999999999,134.00000000000000000,0.24989000000000000,0.00000000000000000
3366614,earthquake,2010-09-04T11:38:24.412Z,2013-07-16T14:07:00.000Z,172.28478999999998678,-43.59488999999999947,2.78399999999999981,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,12,0.24600000000000000,149.00000000000000000,0.27333000000000002,0.33600000000000002
3366612,earthquake,2010-09-04T11:35:29.004Z,2013-07-16T14:06:00.000Z,172.22108000000000061,-43.58650999999999698,2.52499999999999991,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,4,0.29099999999999998,150.00000000000000000,0.16327000000000000,0.10400000000000000
3366611,earthquake,2010-09-04T11:33:42.024Z,2013-07-16T14:06:00.000Z,172.26291000000000508,-43.61205000000000354,2.91800000000000015,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,11,0.26400000000000001,154.00000000000000000,0.14745000000000000,0.31700000000000000
3366609,earthquake,2010-09-04T11:27:23.442Z,2013-07-16T14:06:00.000Z,172.35844000000000165,-43.57229000000000241,3.80200000000000005,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,7,23,0.19200000000000000,139.00000000000000000,0.15754000000000001,0.18800000000000000
3366607,earthquake,2010-09-04T11:21:39.036Z,2013-07-16T14:06:00.000Z,172.37537000000000376,-43.57209000000000287,2.99100000000000010,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,9,0.17999999999999999,137.00000000000000000,0.11237999999999999,0.34999999999999998
3366606,earthquake,2010-09-04T11:19:53.476Z,2013-07-16T14:06:00.000Z,172.42438999999998828,-43.58850000000000335,3.12199999999999989,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,7,0.14499999999999999,136.00000000000000000,0.20751000000000000,0.17599999999999999
3366605,earthquake,2010-09-04T11:17:38.020Z,2013-07-16T14:06:00.000Z,172.13483999999999696,-43.59823999999999700,3.10000000000000009,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.28000000000000003,155.00000000000000000,0.11520000000000000,0.23799999999999999
3366601,earthquake,2010-09-04T11:10:08.013Z,2013-07-16T14:06:00.000Z,172.55884000000000356,-41.21202999999999861,3.82100000000000017,211.78079999999999927,ML,,GROPE,reviewed,manual,nz1dr,29,26,22,0.38500000000000001,131.00000000000000000,0.16172000000000000,0.16000000000000000
3366600,earthquake,2010-09-04T11:08:16.628Z,2013-07-16T14:06:00.000Z,172.04881000000000313,-43.61744000000000199,3.57799999999999985,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,8,12,0.22500000000000001,138.00000000000000000,0.13494000000000000,0.17699999999999999
3366592,earthquake,2010-09-04T10:57:07.718Z,2013-07-16T14:06:00.000Z,172.25034999999999741,-43.61270999999999987,2.93500000000000005,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,9,0.30800000000000000,155.00000000000000000,0.09694999999999999,0.37100000000000000
3366590,earthquake,2010-09-04T10:49:30.499Z,2013-07-16T14:06:00.000Z,172.30425999999999931,-43.55859000000000236,2.74800000000000022,5.00000000000000000,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,9,0.23200000000000001,139.00000000000000000,0.08089000000000000,0.27200000000000002
3366588,earthquake,2010-09-04T10:46:09.444Z,2013-07-16T14:06:00.000Z,172.00344999999998663,-43.27199999999999847,3.22800000000000020,8.46349999999999980,ML,,GROPE,reviewed,manual,nz1dr,14,8,9,0.06100000000000000,102.00000000000000000,0.11206000000000001,0.20000000000000001
